address,city,country,keys,latitude,longitude,name,postalCode,province,websites,websites2,website3,website4, website5
3505 20th Ave,Valley,US,us/al/valley/350520thave/93075755,32.836645,-85.177601,Arby's,36854,AL,http://www.arbys.com,https://locations.arbys.com/us/al/valley/3505-20th-ave.html,http://locations.arbys.com/us/al/valley/3505-20th-ave.html,,
3101 W Broadway Blvd,Sedalia,US,us/mo/sedalia/3101wbroadwayblvd/-1161002137,38.709275,-93.267314,McDonald's,65301,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1724 Meyer St,Sealy,US,us/tx/sealy/1724meyerst/-1161002137,29.79398,-96.16085,McDonald's,77474,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
1611 S Limit Ave,Sedalia,US,us/mo/sedalia/1611slimitave/-1161002137,38.698257,-93.250649,McDonald's,65301,MO,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
4561 Howard Rd,Patterson,US,us/ca/patterson/4561howardrd/-1161002137,us/ca/patterson/4561howardrd/-1161002137,37.54059,-121.26622,McDonald's,95363,CA,http://mcdonalds.com,,,
501 Westbank Expy,Westwego,US,us/la/westwego/501westbankexpy/-1161002137,29.899832,-90.147153,McDonald's,70094,LA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
1640 W Main St,West Liberty,US,us/ky/westliberty/1640wmainst/-1161002137,37.89866,-83.2845,McDonalds,41472,KY,http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
2100 8th Ct,West Linn,US,us/or/westlinn/21008thct/-1161002137,45.346352,-122.651045,McDonald's,97068,OR,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
9083 Mac Dr,Punta Gorda,US,us/fl/puntagorda/9083macdr/-1161002137,26.8962,-82.00673,McDonald's,33950,FL,http://mcdonalds.com,,,,
202 Thomas Rd,West Monroe,US,us/la/westmonroe/202thomasrd/-1161002137,32.51261,-92.15793,McDonald's,71291,LA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
122 Valley St,Arkadelphia,US,us/ar/arkadelphia/122valleyst/-791445730,34.1803,-93.0707,Wendy's,71923,AR,http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJznAmfTxAroaKA2T3_YNh2d0oCGlk52HgaMNri9W2k5tUG-lQJzR37v3VWdAfAPZSbVLJb80g3icYeqdocdDl_v8E5TtD0ZHODnIK0ytJYuwiOHXOG9H_FdNDilgKlGvzDmk_WZ8avnHN_6ZWAKK0Rn_TEu4w6jAmKUN2VM5taG9_zWcVWZH9-zK_dCsdzhCv4sb2a6A-kgBRnkhuPU79lcLCr-JY9LUzvDNsNta8j97WtcDgjJLI2edeNu9gTJgafVJcSY-DXR24RsRhz2OPutf4_Dk8qv5_b3-zJ1wjwgQuFrfo9kJY13j-spi2KCqJMftoH1dGZ1D7uzyvBoGXNpTQRfJBOhAp&placement=listing_profile&cs_user=unknown&cs_session=3c6f5bdc51cce459cd2e1e4eb5ee99f444cace7a,,,
480 Bunker Lake Blvd NW,Anoka,US,us/mn/anoka/480bunkerlakeblvdnw/-791445730,45.22357,-93.39861,Wendy's,55303,MN,http://www.wendys.com,,,,
45 Beswick Dr,White River Junction,US,us/vt/whiteriverjunction/45beswickdr/-1161002137,43.64622,-72.33557,McDonald's,5001,VT,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
4035 Southwest Pkwy,Wichita Falls,US,us/tx/wichitafalls/4035southwestpkwy/-1161002137,33.857772,-98.547492,McDonald's,76308,TX,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
4810 S Broadway Ave,Wichita,US,us/ks/wichita/4810sbroadwayave/-1161002137,37.622334,-97.31362,McDonald's,67216,KS,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
411 S Broadway Ave,Wichita,US,us/ks/wichita/411sbroadwayave/-1161002137,37.68195,-97.33592,McDonald's,67202,KS,http://mcdonalds.com,,,,
28711 Euclid Ave,Wickliffe,US,us/oh/wickliffe/28711euclidave/-1161002137,41.600018,-81.48298,McDonald's,44092,OH,http://mcdonalds.com,,,,
417 W Main St,Wilburton,US,us/ok/wilburton/417wmainst/-1161002137,34.918489,-95.315354,McDonald's,74578,OK,http://t.co/FMvCN6Rr2V,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
674 N River St,Wilkes Barre,US,us/pa/wilkesbarre/674nriverst/-1161002137,41.26011,-75.867521,McDonald's,18705,PA,http://mcdonalds.com,,,,
1105 W Rex Allen Dr,Willcox,US,us/az/willcox/1105wrexallendr/-1161002137,32.264629,-109.841441,McDonald's,85643,AZ,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
599 Andover St,Lawrence,US,us/ma/lawrence/599andoverst/-1161002137,42.6902,-71.1729,McDonald's,1843,MA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
481 Hyde Park Rd,Leechburg,US,us/pa/leechburg/481hydeparkrd/-1161002137,40.61833,-79.600771,McDonald's,15656,PA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
805 Dawsonville Hwy,Gainesville,US,us/ga/gainesville/805dawsonvillehwy/-345832572,34.29675,-83.85577,Chick-fil-A,30501,GA,http://www.chick-fil-a.com/gainesville,http://www.chick-fil-a.com,,,
1212 Egg Harbor Rd,Sturgeon Bay,US,us/wi/sturgeonbay/1212eggharborrd/-1161002137,44.8476,-87.36367,McDonald's,54235,WI,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
130 Lee Jackson Hwy,Staunton,US,us/va/staunton/130leejacksonhwy/-1161002137,38.125477,-79.064713,McDonald's,24401,VA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,,
127 Division St N,Stevens Point,US,us/wi/stevenspoint/127divisionstn/-1161002137,44.53595,-89.57438,McDonald's,54481,WI,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
611 W Dr Martin Luther King Jr Blvd,Stockton,US,us/ca/stockton/611wdrmartinlutherkingjrblvd/-1161002137,37.93755,-121.29564,McDonald's,95206,CA,,,,,
1602 N Bloomington St,Streator,US,us/il/streator/1602nbloomingtonst/-1161002137,41.138182,-88.8358,McDonald's,61364,IL,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
801 N Davis Ave,Cleveland,US,us/ms/cleveland/801ndavisave/-791445730,33.758873,-90.71636,Wendy's,38732,MS,http://www.wendys.com,,,,
3640 Harrison Ave,Cincinnati,US,us/oh/cincinnati/3640harrisonave/-791445730,39.15644,-84.61077,Wendy's,45211,OH,http://www.wendys.com,,,,
623 S State St,Clarksdale,US,us/ms/clarksdale/623sstatest/-791445730,34.18941,-90.5799,Wendy's,38614,MS,http://www.wendys.com,http://wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttpQ3p9Bvj7cGNhxa6LKcrTBnmk-rkBEv1yFlgSxzVCPiDVkE6X5Ro_Hsn520cvH2doImmgiifUdADl4STRnCMMP-o4DHSziedSm6IalLT5ArUReLItF-0qRO8RjZl4p7MZNaYdt3K_GGTvUXVqq2tH5-veHzv8xOancX7dEvy8SoqC9_iIvhvRYwTL3mI9mhoSX-2kxW2suQNiMGd6xSvZR_UwTapeaKqEzA5yF5PqNFGhsCVRG3G2iZaxcg0iqrTmU888yAlSJizpxTw0hsNsNFHa0gyo19FI5oblN_O6JwY-pwlaXRBE8er9C536-3Iq02d3ysGGHXKwL2gUsk5rTPhCDz4Hnw2&placement=listing_profile.b&cs_user=unknown&cs_session=bbc1f5dd7a5e56c3de475b3845b78f7132ea803f,,
10197 Highway 70 E,Clayton,US,us/nc/clayton/10197highway70e/-791445730,35.64077,-78.44969,Wendy's,27520,NC,http://www.wendys.com,,,,
5251 Turney Rd,Cleveland,US,us/oh/cleveland/5251turneyrd/-791445730,41.418731,-81.606844,Wendy's,44125,OH,http://www.wendys.com,,,,
6505 Harrison Ave,Cincinnati,US,us/oh/cincinnati/6505harrisonave/-791445730,39.19218,-84.659,Wendy's,45247,OH,http://www.wendys.com,,,,
441 Market St,Gordonsville,US,us/va/gordonsville/441marketst/-791445730,38.136692,-78.18454,Wendy's,22942,VA,http://www.wendys.com,,,,
200 Harding Way W,Galion,US,us/oh/galion/200hardingwayw/-791445730,40.7343,-82.7917,Wendy's,44833,OH,http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJvpaEFtDh65OV8JK1kkPfHtnBEMPaHpR7rzKvMU-Or-KNcUmbwr5cBFdAOUmGw7cwPnKfCguGVRsamjAI8nTlCzOCMTANCq2_IIbLDv3B7B0hro0rZhTChqNGo1C9RxDUR5xtVod4BvCGkCze5vEIXT8K-LQbpkOvXC_1VbeEW5dHnLRaK2pSCPf2zx9JxFcHdaWnfMWsgG5Xn3ELbs0ifKVdCmR61AGbSloLEK81RXgd-o3oocHYPO-peTxZnELEgeJsR7vmR92s5kuFIO5dxF7qOq8_k15rbpYBAJxrxwvvcB8g6c2-dcSsvYM166LAUtxLscNLJx35mbWgeXoxdYIB_ec5o-4M&placement=listing_profile&cs_user=unknown&cs_session=a9f1fb0d5dbf492e5b6cafc019c8dc66500540a2,,,
5590 Dixie Hwy,Fairfield,US,us/oh/fairfield/5590dixiehwy/-477036959,39.3331,-84.52179,White Castle,45014,OH,http://www.whitecastle.com,,,,
10849 Lincoln Trl,Fairview Heights,US,us/il/fairviewheights/10849lincolntrl/-477036959,38.592848,-89.990787,White Castle,62208,IL,http://www.whitecastle.com,,,,
9197 Poplar Ave,Germantown,US,us/tn/germantown/9197poplarave/-791445730,35.06626,-89.75665,Wendy's,38138,TN,http://www.wendys.com,,,,
824 East 2nd Street,Tifton,US,us/ga/tifton/824east2ndstreet/-1161002137,31.4574,-83.5267,McDonald's,31794,GA,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
3115 W Clearwater Ave,Kennewick,US,us/wa/kennewick/3115wclearwaterave/-791445730,46.2123,-119.1627,Wendy's,99336,WA,http://www.wendys.com,,,,
260 Broad St,Manchester,US,us/ct/manchester/260broadst/-791445730,41.78032,-72.53458,Wendy's,6040,CT,http://www.wendys.com,,,,
5086 Highway 2565,Louisa,US,us/ky/louisa/5086highway2565/-791445730,38.12725,-82.62744,Wendy's,41230,KY,http://www.wendys.com,,,,
1492 US Highway 31 S,Manistee,US,us/mi/manistee/1492ushighway31s/-791445730,44.22749,-86.31233,Wendy's,49660,MI,https://locations.wendys.com/manistee-mi-4678,,,,
3600 Interchange Rd,Columbus,US,us/oh/columbus/3600interchangerd/-791445730,39.973114,-83.09965,Wendy's,43204,OH,http://www.wendys.com,,,,
1304 Highway 33 S,Cloquet,US,us/mn/cloquet/1304highway33s/-791445730,46.6924,-92.4569,Wendy's,55720,MN,http://www.wendys.com,http://wendys.com,,,
521 N Line St,Columbia City,US,us/in/columbiacity/521nlinest/-791445730,41.164925,-85.491459,Wendy's,46725,IN,http://www.wendys.com,,,,
7100 W 119th St,Overland Park,US,us/ks/overlandpark/7100w119thst/106088,38.913,-94.6677,KFC,66213,KS,http://www.kfc.com,,,,
113 E Bert Kouns Industrial Loop,Shreveport,US,us/la/shreveport/113ebertkounsindustrialloop/-791445730,32.3979,-93.74854,Wendy's,71106,LA,http://www.wendys.com,,,,
140 Interstate 45 S,Huntsville,US,us/tx/huntsville/140interstate45s/1832448210,30.7157,-95.56694,Whataburger,77340,TX,https://locations.whataburger.com/tx/huntsville/140-ih-45-s.html/,https://locations.whataburger.com/tx/huntsville/140-ih-45-s.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,,,
5401 FM 1626 Ste 500,Kyle,US,us/tx/kyle/5401fm1626ste500/1832448210,30.01587,-97.86232,Whataburger,78640,TX,https://locations.whataburger.com/tx/kyle/5401-fm-1626.html/,https://locations.whataburger.com/tx/kyle/5401-fm-1626.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,,,
2509 Trimmier Rd,Killeen,US,us/tx/killeen/2509trimmierrd/1832448210,31.09056,-97.73433,Whataburger,76542,TX,https://locations.whataburger.com/tx/killeen/2509-trimmier-road.html/,https://locations.whataburger.com/tx/killeen/2509-trimmier-road.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,,,
1301 S Limit Ave,Sedalia,US,us/mo/sedalia/1301slimitave/-791445730,38.7014,-93.2503,Wendy's,65301,MO,http://www.wendys.com,,,,
729 Hwy 361,Port Aransas,US,us/tx/portaransas/729hwy361/1832448210,27.82716,-97.06726,Whataburger,78373,TX,https://locations.whataburger.com/tx/port-aransas/729-hwy-361.html/,,,,
2554 Mount Moriah Rd,Memphis,US,us/tn/memphis/2554mountmoriahrd/-791445730,35.07929,-89.88641,Wendy's,38115,TN,,,,,
3715 Franklin St,Michigan City,US,us/in/michigancity/3715franklinst/-791445730,41.687714,-86.893891,Wendy's,46360,IN,http://www.wendys.com,,,,
930 E State St,Athens,US,us/oh/athens/930estatest/-791445730,39.33684,-82.06648,Wendy's,45701,OH,http://www.wendys.com,,,,
2 Barnum Rd,Ayer,US,us/ma/ayer/2barnumrd/-791445730,42.551933,-71.57348,Wendy's,1432,MA,http://www.wendys.com,http://wendys.com,,,
1040 W Prospect Rd,Ashtabula,US,us/oh/ashtabula/1040wprospectrd/-791445730,41.8638,-80.796,Wendy's,44004,OH,http://www.wendys.com,,,,
7899 W State Route 66,Newburgh,US,us/in/newburgh/7899wstateroute66/-791445730,37.97619,-87.39391,Wendy's,47630,IN,http://www.wendys.com,,,,
2384 Berlin Tpke,Newington,US,us/ct/newington/2384berlintpke/-791445730,41.686435,-72.707145,Wendy's,6111,CT,http://www.wendys.com,,,,
15 Major James Clark Gordon Ave,Chickamauga,US,us/ga/chickamauga/15majorjamesclarkgordonave/-864103396,34.88728,-85.26817,Taco Bell,30707,GA,https://locations.tacobell.com/ga/chickamauga/15-major-james-clark-gordon-dr.html,https://locations.tacobell.com/ga/chickamauga/15-major-james-clark-gordon-dr.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029064andutm_content=website,,,
208 Appleway Ave,Coeur D Alene,US,us/id/coeurdalene/208applewayave/-1161002137,47.7005,-116.7881,McDonald's,83814,ID,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,,,
268 W Hanley Ave,Coeur D Alene,US,us/id/coeurdalene/268whanleyave/-864103396,47.7293,-116.78913,Taco Bell,83815,ID,http://www.tacobell.com,https://locations.tacobell.com/id/coeur-d-alene/268-w-hanley-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023490andutm_content=website,https://locations.tacobell.com/id/coeur-d-alene/268-w-hanley-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=023490&utm_content=website,,
181 W Prairie Ave,Hayden,US,us/id/hayden/181wprairieave/93075755,47.74482,-116.78951,Arby's,83835,ID,http://www.arbys.com,https://locations.arbys.com/us/id/hayden/181-w-prairie-ave.html,http://locations.arbys.com/us/id/hayden/181-w-prairie-ave.html,,
2626 N Government Way,Coeur D Alene,US,us/id/coeurdalene/2626ngovernmentway/-1947870258,47.70162,-116.78547,Jimmy John's,83815,ID,http://www.jimmyjohns.com,,,,
3904 E Mullan Ave Ste D,Post Falls,US,us/id/postfalls/3904emullanavested/-1055723171,47.71531,-116.89515,Domino's Pizza,83854,ID,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,,
2300 E Historic Highway 66,Gallup,US,us/nm/gallup/2300ehistorichighway66/-1161002137,35.52902,-108.70858,McDonald's,87301,NM,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,,,
840 N Highway 666,Gallup,US,us/nm/gallup/840nhighway666/93075755,35.53447,-108.758241,Arby's,87301,NM,http://www.arbys.com,,,,
1590 W Maloney Ave,Gallup,US,us/nm/gallup/1590wmaloneyave/554191587,35.52706,-108.76687,Carl's Jr.,87301,NM,http://www.carlsjr.com,,,,
34356 Highway 43,Thomasville,US,us/al/thomasville/34356highway43/-2061630068,31.9357,-87.7394,Burger King,36784,AL,http://www.bk.com,,,,
163 Highway 15 N,Pontotoc,US,us/ms/pontotoc/163highway15n/-791445730,34.255882,-89.018165,Wendy's,38863,MS,http://www.wendys.com,,,,
2222 W Main St,Tupelo,US,us/ms/tupelo/2222wmainst/-66712705,34.255949,-88.738971,Pizza Hut,38801,MS,http://www.pizzahut.com,,,,
321 Highway 15 N,Pontotoc,US,us/ms/pontotoc/321highway15n/106088,34.2655,-89.0202,KFC,38863,MS,http://www.kfc.com,,,,
191 Highway 15,Pontotoc,US,us/ms/pontotoc/191highway15/1780593795,34.2558,-89.0186,SONIC Drive In,38863,MS,http://sonicdrivein.com,https://locations.sonicdrivein.com/ms/pontotoc/191-highway-15.html,,,
1008 S 4th St,Gadsden,US,us/al/gadsden/1008s4thst/-345832572,33.998489,-86.005381,Chick-fil-A,35901,AL,http://www.chick-fil-a.com/gadsden,,,,
502 N 7th Ave,Scranton,US,us/pa/scranton/502n7thave/93075755,41.4145,-75.67049,Arby's,18503,PA,http://www.arbys.com,http://locations.arbys.com,,,
421 Marshall Dr,Saint Robert,US,us/mo/saintrobert/421marshalldr/93075755,37.8138,-92.1416,Arby's,65584,MO,http://www.arbys.com,https://locations.arbys.com/us/mo/st--robert/421-marshall-dr.html,http://locations.arbys.com/us/mo/st--robert/421-marshall-dr.html,,
713 Happy Valley Rd,Glasgow,US,us/ky/glasgow/713happyvalleyrd/-861314316,37.00903,-85.92107,A&W Restaurant,42141-1543,KY,http://awrestaurants.com,,,,
1476 Wagner Ave,Greenville,US,us/oh/greenville/1476wagnerave/93075755,40.125549,-84.620838,Arby's,45331,OH,https://locations.arbys.com/us/oh/greenville/1476-wagner-ave.html,http://www.arbys.com,http://locations.arbys.com/us/oh/greenville/1476-wagner-ave.html,,
1500 N State Route 291,Harrisonville,US,us/mo/harrisonville/1500nstateroute291/93075755,38.66443,-94.367578,Arby's,64701,MO,http://www.arbys.com,https://locations.arbys.com/us/mo/harrisonville/1500-n-state-route-291.html,http://locations.arbys.com/us/mo/harrisonville/1500-n-state-route-291.html,,
2130 N Bend Rd,Hebron,US,us/ky/hebron/2130nbendrd/93075755,39.084998,-84.711389,Arby's,41048,KY,http://www.arbys.com,https://locations.arbys.com/us/ky/hebron/2130-n-bend-rd.html,http://locations.arbys.com/us/ky/hebron/2130-n-bend-rd.html,,
74 American Legion Dr,North Adams,US,us/ma/northadams/74americanlegiondr/-2061630068,42.697462,-73.113245,Burger King,1247,MA,http://www.bk.com,https://locations.bk.com/ma/north-adams/74-american-legion-dr.html,,,
2 Lynn Ave,Oxford,US,us/oh/oxford/2lynnave/93075755,39.510229,-84.751315,Arby's,45056,OH,https://locations.arbys.com/us/oh/oxford/2-lynn-ave.html,http://www.arbys.com,http://locations.arbys.com/us/oh/oxford/2-lynn-ave.html,,
2935 James Sanders Blvd,Paducah,US,us/ky/paducah/2935jamessandersblvd/93075755,37.07622,-88.68415,Arby's,42001,KY,https://locations.arbys.com/us/ky/paducah/2935-james-sanders-blvd.html,http://www.arbys.com,,,
455 Mayo Plaza,Paintsville,US,us/ky/paintsville/455mayoplaza/93075755,37.824098,-82.820317,Arby's,41240,KY,http://www.arbys.com,,,,
5324 John F Kennedy Blvd,North Little Rock,US,us/ar/northlittlerock/5324johnfkennedyblvd/93075755,34.804346,-92.25266,Arby's,72116,AR,http://www.arbys.com,https://locations.arbys.com/us/ar/north-little-rock/5324-john-f-kennedy-blvd.html,http://locations.arbys.com/us/ar/north-little-rock/5324-john-f-kennedy-blvd.html,,
1734 McFarland Blvd,Northport,US,us/al/northport/1734mcfarlandblvd/93075755,33.239065,-87.574926,Arby's,35476,AL,http://www.arbys.com,https://locations.arbys.com/us/al/northport/1734-mcfarland-blvd.html,http://locations.arbys.com/us/al/northport/1734-mcfarland-blvd.html,,
1111 S 2nd St,Ord,US,us/ne/ord/1111s2ndst/93075755,41.59377,-98.91143,Arby's,68862,NE,https://locations.arbys.com/us/ne/ord/1111-south-2nd-street.html,http://www.arbys.com,,,
3402 N University St,Peoria,US,us/il/peoria/3402nuniversityst/93075755,40.72892,-89.61232,Arby's,61604,IL,http://arbys.com,http://www.arbys.com,,,
704 Highway 33 S,Cloquet,US,us/mn/cloquet/704highway33s/93075755,46.71273,-92.4606,Arby's,55720,MN,http://www.arbys.com,https://locations.arbys.com/us/mn/cloquet/704-hwy-33-south.html,http://locations.arbys.com/us/mn/cloquet/704-hwy-33-south.html,,
540 N Main St,Columbia City,US,us/in/columbiacity/540nmainst/93075755,41.167838,-85.484861,Arby's,46725,IN,http://www.arbys.com,http://arbys.com,http://locations.arbys.com/us/in/columbia-city/540-n-main-st.html,,
414 Harkrider St,Conway,US,us/ar/conway/414harkriderst/93075755,35.084757,-92.436504,Arby's,72032,AR,http://www.arbys.com,https://locations.arbys.com/us/ar/conway/414-harkrider-st.html,http://locations.arbys.com/us/ar/conway/414-harkrider-st.html,,
2120 6th Ave SE,Decatur,US,us/al/decatur/21206thavese/93075755,34.5709,-86.97246,Arby's,35601,AL,http://www.arbys.com,http://locations.arbys.com/us/al/decatur/2120-6th-ave-se.html,,,
6951 NW 83rd Ter,Kansas City,US,us/mo/kansascity/6951nw83rdter/93075755,39.24591,-94.66124,Arby's,64152,MO,http://www.arbys.com,http://locations.arbys.com/us/mo/kansas-city/6951-nw-83rd-terrace.html,,,
3506 W Clearwater Ave,Kennewick,US,us/wa/kennewick/3506wclearwaterave/93075755,46.2127,-119.16899,Arby's,99336,WA,https://locations.arbys.com/us/wa/kennewick/3506-w-clearwater-ave.html,http://www.arbys.com,http://locations.arbys.com/us/wa/kennewick/3506-w-clearwater-ave.html,,
129 Luyben Hills Rd,Kingston Springs,US,us/tn/kingstonsprings/129luybenhillsrd/93075755,36.084373,-87.099827,Arby's,37082,TN,http://locations.arbys.com,http://www.arbys.com,,,
10267 Washington Hwy,Glen Allen,US,us/va/glenallen/10267washingtonhwy/93075755,37.68716,-77.46319,Arby's,23059,VA,http://www.arbys.com,,,,
State Rd 229 & State Rd 46 E,Batesville,US,us/in/batesville/staterd229staterd46e/93075755,39.307,-85.21674,Arby's,47006,IN,http://www.arbys.com,https://locations.arbys.com/us/in/batesville/state-rd-229---state-rd-46-e.html,,,
99 Winthrop Ave,Lawrence,US,us/ma/lawrence/99winthropave/-791445730,42.68871,-71.14764,Wendy's,1843,MA,http://www.wendys.com,,,,
2040 N Bell St,Fremont,US,us/ne/fremont/2040nbellst/93075755,41.449051,-96.48314,Arby's,68025,NE,http://www.arbys.com,https://locations.arbys.com/us/ne/fremont/2040-n-bell-st.html,http://locations.arbys.com/us/ne/fremont/2040-n-bell-st.html,,
116 N Point Dr,Mount Orab,US,us/oh/mountorab/116npointdr/93075755,39.043613,-83.922183,Arby's,45154,OH,http://www.arbys.com,https://locations.arbys.com/us/oh/mount-orab/116-n-point-dr.html,,,
